seq_sha1,representative_seq_id,member_seq_id,split,pdb_id,chain_id,is_representative
0780567031a5d047,7ksq__3,7kux__3,train,7kux,3,0
0f8679357ae32110,7ksq__4,7ksq__4,train,7ksq,4,1
0f8679357ae32110,7ksq__4,7kux__4,train,7kux,4,0
b3a4c675b117328f,7ksq__B,7ksq__B,train,7ksq,B,1
b3a4c675b117328f,7ksq__B,7kux__B,train,7kux,B,0
6f784c28ed4df203,7ksq__G,7ksq__G,train,7ksq,G,1
6f784c28ed4df203,7ksq__G,7kux__G,train,7kux,G,0
dcd32889a4b9f95c,7ksq__K,7ksq__K,train,7ksq,K,1
dcd32889a4b9f95c,7ksq__K,7kux__K,train,7kux,K,0
57ee177ff6658eb4,7ksq__L,7ksq__L,train,7ksq,L,1
57ee177ff6658eb4,7ksq__L,7kux__L,train,7kux,L,0
1e8a094317390dbc,7ksq__O,7ksq__O,train,7ksq,O,1
fe1e609baa64fe10,7ky6__A,7ky6__A,train,7ky6,A,1
fe1e609baa64fe10,7ky6__A,7kyb__A,train,7kyb,A,0
51292c161b13eb29,7ky6__B,7ky6__B,train,7ky6,B,1
51292c161b13eb29,7ky6__B,7kyb__B,train,7kyb,B,0
18259373f87f46a4,7ky7__A,7ky7__A,train,7ky7,A,1
e31422968b794daf,7ky7__B,7ky7__B,train,7ky7,B,1
9c7f036bdf0cfdeb,7kyc__A,7kyc__A,train,7kyc,A,1
65fe2ad904d5389d,7kyc__B,7kyc__B,train,7kyc,B,1
119b551e12f13b32,7kyo__C,7kyo__C,train,7kyo,C,1
471a52b23fc6537f,7kyp__B,7kyp__B,train,7kyp,B,1
67ac5fa8147824a3,7kyp__D,7kyp__D,train,7kyp,D,1
0b2a376e134640a4,7kzz__A,7kzz__A,train,7kzz,A,1
0b2a376e134640a4,7kzz__A,7kzz__B,train,7kzz,B,0
f1f079e308e8f526,7l1e__A,7l1e__A,train,7l1e,A,1
8410df0c12debc87,7l1e__B,7l1e__B,train,7l1e,B,1
3095b66a41f90543,7l1u__R,7l1u__R,train,7l1u,R,1
3f223b87b14fc04c,7l1v__R,7l1v__R,train,7l1v,R,1
aaafdc74d895d8a4,7l2h__A,7l2h__A,train,7l2h,A,1
aaafdc74d895d8a4,7l2h__A,7l2h__C,train,7l2h,C,0
aaafdc74d895d8a4,7l2h__A,7l2h__D,train,7l2h,D,0
a65d54251cd7e2fc,7l2h__B,7l2h__B,train,7l2h,B,1
a37ae8fdac919790,7l2l__A,7l2l__A,train,7l2l,A,1
a37ae8fdac919790,7l2l__A,7l2l__B,train,7l2l,B,0
a37ae8fdac919790,7l2l__A,7l2l__C,train,7l2l,C,0
a37ae8fdac919790,7l2l__A,7l2l__D,train,7l2l,D,0
c0fd476d70246454,7l2n__A,7l2n__A,train,7l2n,A,1
c0fd476d70246454,7l2n__A,7l2n__B,train,7l2n,B,0
c0fd476d70246454,7l2n__A,7l2n__C,train,7l2n,C,0
c0fd476d70246454,7l2n__A,7l2n__D,train,7l2n,D,0
249af0e2c6e28fc1,7l2p__A,7l2p__A,train,7l2p,A,1
249af0e2c6e28fc1,7l2p__A,7mz6__A,train,7mz6,A,0
249af0e2c6e28fc1,7l2p__A,7mz6__B,train,7mz6,B,0
249af0e2c6e28fc1,7l2p__A,7mz6__C,train,7mz6,C,0
249af0e2c6e28fc1,7l2p__A,7mz6__D,train,7mz6,D,0
249af0e2c6e28fc1,7l2p__A,7mz9__C,train,7mz9,C,0
0e13e97972d1349e,7l2p__B,7l2p__B,train,7l2p,B,1
b4c12293b1264b8a,7l2p__C,7l2p__C,train,7l2p,C,1
b4c12293b1264b8a,7l2p__C,7mzd__A,train,7mzd,A,0
b4c12293b1264b8a,7l2p__C,7mzd__B,train,7mzd,B,0
b4c12293b1264b8a,7l2p__C,7mzd__C,train,7mzd,C,0
b4c12293b1264b8a,7l2p__C,7mzd__D,train,7mzd,D,0
f2dc135ceeef9df4,7l2p__D,7l2p__D,train,7l2p,D,1
f2dc135ceeef9df4,7l2p__D,7mz9__D,train,7mz9,D,0
f2dc135ceeef9df4,7l2p__D,7mza__C,train,7mza,C,0
f2dc135ceeef9df4,7l2p__D,7mza__D,train,7mza,D,0
f2dc135ceeef9df4,7l2p__D,7mze__A,train,7mze,A,0
c2647c86ce4d08e8,7l2r__A,7l2r__A,train,7l2r,A,1
91c65e449077f390,7l2r__B,7l2r__B,train,7l2r,B,1
91c65e449077f390,7l2r__B,7l2r__D,train,7l2r,D,0
73701b8ce175c821,7l2r__C,7l2r__C,train,7l2r,C,1
de1650987e4658bf,7l2s__A,7l2s__A,train,7l2s,A,1
de1650987e4658bf,7l2s__A,7l2s__B,train,7l2s,B,0
de1650987e4658bf,7l2s__A,7l2s__D,train,7l2s,D,0
62f7582cf43c8e5d,7l2s__C,7l2s__C,train,7l2s,C,1
67cf4f6e5f4d7050,7l2t__A,7l2t__A,train,7l2t,A,1
565c67ab4642beba,7l2t__B,7l2t__B,train,7l2t,B,1
7e2e851db8d23dc0,7l2t__C,7l2t__C,train,7l2t,C,1
610c62507f4bea6a,7l2t__D,7l2t__D,train,7l2t,D,1
59aaea5456c877f1,7l2u__A,7l2u__A,train,7l2u,A,1
cc5eb4882c9a0fd4,7l2u__B,7l2u__B,train,7l2u,B,1
707cf10d0b72ad1d,7l2u__C,7l2u__C,train,7l2u,C,1
d9bebab413d48dfc,7l2u__D,7l2u__D,train,7l2u,D,1
3aef1da723105dc7,7l2w__A,7l2w__A,train,7l2w,A,1
3aef1da723105dc7,7l2w__A,7l2w__B,train,7l2w,B,0
3aef1da723105dc7,7l2w__A,7l2w__C,train,7l2w,C,0
3aef1da723105dc7,7l2w__A,7l2w__D,train,7l2w,D,0
3aef1da723105dc7,7l2w__A,7l2x__A,train,7l2x,A,0
3aef1da723105dc7,7l2w__A,7l2x__B,train,7l2x,B,0
3aef1da723105dc7,7l2w__A,7l2x__C,train,7l2x,C,0
3aef1da723105dc7,7l2w__A,7l2x__D,train,7l2x,D,0
3c0a1beea695b518,7l6q__A,7l6q__A,train,7l6q,A,1
3c0a1beea695b518,7l6q__A,7l6q__B,train,7l6q,B,0
3c0a1beea695b518,7l6q__A,7l6q__C,train,7l6q,C,0
3c0a1beea695b518,7l6q__A,7l6q__D,train,7l6q,D,0
3c0a1beea695b518,7l6q__A,7l6q__E,train,7l6q,E,0
3c0a1beea695b518,7l6q__A,7l6u__A,train,7l6u,A,0
3c0a1beea695b518,7l6q__A,7l6u__B,train,7l6u,B,0
3c0a1beea695b518,7l6q__A,7l6u__C,train,7l6u,C,0
3c0a1beea695b518,7l6q__A,7l6u__D,train,7l6u,D,0
3c0a1beea695b518,7l6q__A,7l6u__E,train,7l6u,E,0
e45324e7ad33e246,7lb8__B,7lb8__B,train,7lb8,B,1
e18dafca9a9f0f03,7lc3__B,7lc3__B,train,7lc3,B,1
eac21d304e1d3fcf,7lci__R,7lci__R,train,7lci,R,1
028e01fb73bd82b4,7ld3__R,7ld3__R,train,7ld3,R,1
65539739e2a0dd87,7ld4__R,7ld4__R,train,7ld4,R,1
692cf4f9f650a98f,7ldd__A,7ldd__A,train,7ldd,A,1
692cf4f9f650a98f,7ldd__A,7ldd__C,train,7ldd,C,0
9eb2b5952c1fe533,7ldd__B,7ldd__B,train,7ldd,B,1
9eb2b5952c1fe533,7ldd__B,7ldd__D,train,7ldd,D,0
803aa05124c10109,7ldd__G,7ldd__G,train,7ldd,G,1
803aa05124c10109,7ldd__G,7ldd__H,train,7ldd,H,0
2a1fb519db776846,7lep__A,7lep__A,train,7lep,A,1
bc9c01d9f40159b8,7lep__B,7lep__B,train,7lep,B,1
59ef54a4a56658de,7lep__C,7lep__C,train,7lep,C,1
fecfb51ae1fae8f6,7lep__E,7lep__E,train,7lep,E,1
fecfb51ae1fae8f6,7lep__E,7lep__F,train,7lep,F,0
754d72e13cd273bb,7lep__G,7lep__G,train,7lep,G,1
754d72e13cd273bb,7lep__G,7lep__H,train,7lep,H,0
886d07bb940f36f4,7lft__A,7lft__A,val,7lft,A,1
886d07bb940f36f4,7lft__A,7lft__B,val,7lft,B,0
886d07bb940f36f4,7lft__A,7lft__C,val,7lft,C,0
886d07bb940f36f4,7lft__A,7lft__D,val,7lft,D,0
886d07bb940f36f4,7lft__A,7lfw__A,val,7lfw,A,0
886d07bb940f36f4,7lft__A,7lfw__B,val,7lfw,B,0
886d07bb940f36f4,7lft__A,7lfw__C,val,7lfw,C,0
886d07bb940f36f4,7lft__A,7lfw__D,val,7lfw,D,0
886d07bb940f36f4,7lft__A,7lfx__A,val,7lfx,A,0
886d07bb940f36f4,7lft__A,7lfx__B,val,7lfx,B,0
886d07bb940f36f4,7lft__A,7lfx__C,val,7lfx,C,0
886d07bb940f36f4,7lft__A,7lfx__D,val,7lfx,D,0
886d07bb940f36f4,7lft__A,7rh9__C,val,7rh9,C,0
886d07bb940f36f4,7lft__A,7rhg__C,val,7rhg,C,0
886d07bb940f36f4,7lft__A,7rhh__A,val,7rhh,A,0
886d07bb940f36f4,7lft__A,7rhh__C,val,7rhh,C,0
886d07bb940f36f4,7lft__A,7rhh__D,val,7rhh,D,0
886d07bb940f36f4,7lft__A,7rhi__A,val,7rhi,A,0
886d07bb940f36f4,7lft__A,7rhi__C,val,7rhi,C,0
886d07bb940f36f4,7lft__A,7rhi__D,val,7rhi,D,0
886d07bb940f36f4,7lft__A,7rhj__A,val,7rhj,A,0
886d07bb940f36f4,7lft__A,7rhj__C,val,7rhj,C,0
886d07bb940f36f4,7lft__A,7rhj__D,val,7rhj,D,0
886d07bb940f36f4,7lft__A,7rhk__C,val,7rhk,C,0
300d874b7d2cce86,7lg1__A,7lg1__A,val,7lg1,A,1
300d874b7d2cce86,7lg1__A,7lg1__B,val,7lg1,B,0
300d874b7d2cce86,7lg1__A,7lg1__C,val,7lg1,C,0
300d874b7d2cce86,7lg1__A,7lg1__D,val,7lg1,D,0
d8175554d1e151c5,7lgu__A,7lgu__A,val,7lgu,A,1
d8175554d1e151c5,7lgu__A,7lgu__B,val,7lgu,B,0
d8175554d1e151c5,7lgu__A,7lgw__A,val,7lgw,A,0
d8175554d1e151c5,7lgu__A,7lgw__B,val,7lgw,B,0
d8175554d1e151c5,7lgu__A,7lh2__A,val,7lh2,A,0
d8175554d1e151c5,7lgu__A,7lh2__B,val,7lh2,B,0
9a5c23a9348d23fc,7lhe__A,7lhe__A,test,7lhe,A,1
9a5c23a9348d23fc,7lhe__A,7lhe__B,test,7lhe,B,0
9a5c23a9348d23fc,7lhe__A,7lhe__C,test,7lhe,C,0
9a5c23a9348d23fc,7lhe__A,7lhe__D,test,7lhe,D,0
b59c3e11a48c768b,7lhf__A,7lhf__A,test,7lhf,A,1
b59c3e11a48c768b,7lhf__A,7lhf__B,test,7lhf,B,0
b59c3e11a48c768b,7lhf__A,7lhf__C,test,7lhf,C,0
b59c3e11a48c768b,7lhf__A,7lhf__D,test,7lhf,D,0
42fcda022cc23c78,7lhv__A,7lhv__A,val,7lhv,A,1
42fcda022cc23c78,7lhv__A,7lhv__B,val,7lhv,B,0
9b77124a098cea1d,7lic__A,7lic__A,test,7lic,A,1
9b77124a098cea1d,7lic__A,7lic__B,test,7lic,B,0
9b77124a098cea1d,7lic__A,7lic__C,test,7lic,C,0
9b77124a098cea1d,7lic__A,7lic__D,test,7lic,D,0
359b2d10965aa972,7lid__A,7lid__A,test,7lid,A,1
359b2d10965aa972,7lid__A,7lid__B,test,7lid,B,0
359b2d10965aa972,7lid__A,7lid__C,test,7lid,C,0
359b2d10965aa972,7lid__A,7lid__D,test,7lid,D,0
359b2d10965aa972,7lid__A,7lig__A,test,7lig,A,0
359b2d10965aa972,7lid__A,7lig__B,test,7lig,B,0
359b2d10965aa972,7lid__A,7lig__C,test,7lig,C,0
359b2d10965aa972,7lid__A,7lig__D,test,7lig,D,0
8ef483439bb4dc13,7lj4__A,7lj4__A,train,7lj4,A,1
daf5af69e40db540,7lj4__B,7lj4__B,train,7lj4,B,1
6419775e5f14d9a8,7lj5__A,7lj5__A,train,7lj5,A,1
6419775e5f14d9a8,7lj5__A,7lja__A,train,7lja,A,0
80f9452117114808,7lj5__B,7lj5__B,train,7lj5,B,1
80f9452117114808,7lj5__B,7lja__B,train,7lja,B,0
1c84a75e7924e130,7ljb__A,7ljb__A,train,7ljb,A,1
18ee9b47dc4a3452,7ljb__B,7ljb__B,train,7ljb,B,1
c70822bb889a6971,7ljc__R,7ljc__R,train,7ljc,R,1
7fb42cb836ec8c45,7ljd__R,7ljd__R,train,7ljd,R,1
db8c3d964a6f8a3f,7lly__R,7lly__R,train,7lly,R,1
6b459dfcd6fac0a1,7lp9__A,7lp9__A,train,7lp9,A,1
6b459dfcd6fac0a1,7lp9__A,7lp9__B,train,7lp9,B,0
6b459dfcd6fac0a1,7lp9__A,7lp9__C,train,7lp9,C,0
6b459dfcd6fac0a1,7lp9__A,7lp9__D,train,7lp9,D,0
3a4dfb683c100dfa,7lpa__A,7lpa__A,train,7lpa,A,1
3a4dfb683c100dfa,7lpa__A,7lpa__B,train,7lpa,B,0
3a4dfb683c100dfa,7lpa__A,7lpa__C,train,7lpa,C,0
3a4dfb683c100dfa,7lpa__A,7lpa__D,train,7lpa,D,0
0f3c1c80b88e207e,7lpc__A,7lpc__A,train,7lpc,A,1
0f3c1c80b88e207e,7lpc__A,7lpc__B,train,7lpc,B,0
0f3c1c80b88e207e,7lpc__A,7lpc__C,train,7lpc,C,0
0f3c1c80b88e207e,7lpc__A,7lpc__D,train,7lpc,D,0
7b48a16e1360b71a,7lqj__A,7lqj__A,train,7lqj,A,1
7b48a16e1360b71a,7lqj__A,7lqj__B,train,7lqj,B,0
5d1b688c3d82a878,7lqk__A,7lqk__A,train,7lqk,A,1
5d1b688c3d82a878,7lqk__A,7lqk__B,train,7lqk,B,0
9b780a3098b8aa1b,7lql__A,7lql__A,train,7lql,A,1
9b780a3098b8aa1b,7lql__A,7lql__B,train,7lql,B,0
35222b1c686ea76c,7lqy__A,7lqy__A,train,7lqy,A,1
35222b1c686ea76c,7lqy__A,7lqy__B,train,7lqy,B,0
35222b1c686ea76c,7lqy__A,7lqy__C,train,7lqy,C,0
35222b1c686ea76c,7lqy__A,7lqy__D,train,7lqy,D,0
70da8c72816419c8,7lqz__A,7lqz__A,train,7lqz,A,1
70da8c72816419c8,7lqz__A,7lqz__B,train,7lqz,B,0
70da8c72816419c8,7lqz__A,7lqz__C,train,7lqz,C,0
70da8c72816419c8,7lqz__A,7lqz__D,train,7lqz,D,0
bec1b945e3b68a6d,7lx0__A,7lx0__A,train,7lx0,A,1
bec1b945e3b68a6d,7lx0__A,7lx0__G,train,7lx0,G,0
bec1b945e3b68a6d,7lx0__A,7lx0__a,train,7lx0,a,0
8bb6cf5e43a9a822,7lx0__B,7lx0__B,train,7lx0,B,1
8bb6cf5e43a9a822,7lx0__B,7lx0__H,train,7lx0,H,0
8bb6cf5e43a9a822,7lx0__B,7lx0__b,train,7lx0,b,0
765b0ef939738352,7lx0__K,7lx0__K,train,7lx0,K,1
765b0ef939738352,7lx0__K,7lx0__T,train,7lx0,T,0
765b0ef939738352,7lx0__K,7lx0__k,train,7lx0,k,0
0dffd211c93d2ea9,7lx0__L,7lx0__L,train,7lx0,L,1
0dffd211c93d2ea9,7lx0__L,7lx0__U,train,7lx0,U,0
0dffd211c93d2ea9,7lx0__L,7lx0__l,train,7lx0,l,0
d55b57101a6019c3,7m1t__A,7m1t__A,train,7m1t,A,1
d1ab36f212f60565,7m1t__B,7m1t__B,train,7m1t,B,1
b76cda0cb60406bf,7m2h__C,7m2h__C,train,7m2h,C,1
b76cda0cb60406bf,7m2h__C,7m2h__I,train,7m2h,I,0
b76cda0cb60406bf,7m2h__C,7m2h__L,train,7m2h,L,0
b76cda0cb60406bf,7m2h__C,7m2h__O,train,7m2h,O,0
8d6760f0d005fb59,7m2i__C,7m2i__C,train,7m2i,C,1
8d6760f0d005fb59,7m2i__C,7m2i__F,train,7m2i,F,0
8d6760f0d005fb59,7m2i__C,7m2i__I,train,7m2i,I,0
8d6760f0d005fb59,7m2i__C,7m2i__L,train,7m2i,L,0
558e494a3acd5cd4,7m2j__C,7m2j__C,train,7m2j,C,1
558e494a3acd5cd4,7m2j__C,7m2j__F,train,7m2j,F,0
558e494a3acd5cd4,7m2j__C,7m2j__I,train,7m2j,I,0
558e494a3acd5cd4,7m2j__C,7m2j__L,train,7m2j,L,0
59b19dd6d6f58cef,7m3e__A,7m3e__A,train,7m3e,A,1
4ddb4ef4acf6457b,7m3e__B,7m3e__B,train,7m3e,B,1
7de02c06c12cf870,7m3f__A,7m3f__A,train,7m3f,A,1
c02cb37433d88920,7m3f__B,7m3f__B,train,7m3f,B,1
8e684649214f655a,7m3g__A,7m3g__A,train,7m3g,A,1
ede82222d63c0618,7m3g__B,7m3g__B,train,7m3g,B,1
6ba40f7444fc591b,7m4p__A,7m4p__A,train,7m4p,A,1
6ba40f7444fc591b,7m4p__A,7m4q__A,train,7m4q,A,0
99d0abf0c3b6e308,7m4p__B,7m4p__B,train,7m4p,B,1
99d0abf0c3b6e308,7m4p__B,7m4q__B,train,7m4q,B,0
99d0abf0c3b6e308,7m4p__B,7ry3__A,train,7ry3,A,0
cb6b3b0b3c275761,7m4p__C,7m4p__C,train,7m4p,C,1
cb6b3b0b3c275761,7m4p__C,7m4q__C,train,7m4q,C,0
2a908f3d5b164ce4,7m6m__A,7m6m__A,train,7m6m,A,1
2a908f3d5b164ce4,7m6m__A,7m6m__B,train,7m6m,B,0
2a908f3d5b164ce4,7m6m__A,7m6m__C,train,7m6m,C,0
2a908f3d5b164ce4,7m6m__A,7m6m__D,train,7m6m,D,0
2a908f3d5b164ce4,7m6m__A,7m6m__E,train,7m6m,E,0
22a368e77a27b86f,7m6o__A,7m6o__A,train,7m6o,A,1
22a368e77a27b86f,7m6o__A,7m6o__B,train,7m6o,B,0
22a368e77a27b86f,7m6o__A,7m6o__C,train,7m6o,C,0
22a368e77a27b86f,7m6o__A,7m6o__D,train,7m6o,D,0
22a368e77a27b86f,7m6o__A,7m6o__E,train,7m6o,E,0
0753052c9dc15e96,7m6p__A,7m6p__A,train,7m6p,A,1
0753052c9dc15e96,7m6p__A,7m6p__B,train,7m6p,B,0
0753052c9dc15e96,7m6p__A,7m6p__C,train,7m6p,C,0
0753052c9dc15e96,7m6p__A,7m6p__D,train,7m6p,D,0
0753052c9dc15e96,7m6p__A,7m6p__E,train,7m6p,E,0
c1e569daa9edd20c,7m6q__A,7m6q__A,train,7m6q,A,1
f00f3608006c6d3b,7m6q__B,7m6q__B,train,7m6q,B,1
f00f3608006c6d3b,7m6q__B,7m6q__C,train,7m6q,C,0
f00f3608006c6d3b,7m6q__B,7m6q__D,train,7m6q,D,0
358be9bee0488919,7m6q__E,7m6q__E,train,7m6q,E,1
256ddc180338a872,7m75__K,7m75__K,train,7m75,K,1
256ddc180338a872,7m75__K,7m76__K,train,7m76,K,0
256ddc180338a872,7m75__K,7m78__K,train,7m78,K,0
218baddb933bcac7,7m93__A,7m93__A,test,7m93,A,1
7fb19cc8d2afdd62,7m93__B,7m93__B,test,7m93,B,1
7fb19cc8d2afdd62,7m93__B,7m94__B,test,7m94,B,0
bd730edb5d39bc49,7m94__A,7m94__A,test,7m94,A,1
0627e901e0bee63c,7m95__A,7m95__A,test,7m95,A,1
6249b4320362e075,7m95__B,7m95__B,test,7m95,B,1
ae962e4735878eb9,7m96__A,7m96__A,test,7m96,A,1
ae962e4735878eb9,7m96__A,7m96__B,test,7m96,B,0
d5e585b7ab7f53a2,7mbp__A,7mbp__A,train,7mbp,A,1
d5e585b7ab7f53a2,7mbp__A,7mbp__B,train,7mbp,B,0
d5e585b7ab7f53a2,7mbp__A,7mbp__C,train,7mbp,C,0
d5e585b7ab7f53a2,7mbp__A,7mbp__D,train,7mbp,D,0
d5e585b7ab7f53a2,7mbp__A,7mbq__A,train,7mbq,A,0
d5e585b7ab7f53a2,7mbp__A,7mbq__B,train,7mbq,B,0
d5e585b7ab7f53a2,7mbp__A,7mbq__C,train,7mbq,C,0
d5e585b7ab7f53a2,7mbp__A,7mbq__D,train,7mbq,D,0
d5e585b7ab7f53a2,7mbp__A,7mbv__A,train,7mbv,A,0
d5e585b7ab7f53a2,7mbp__A,7mbv__B,train,7mbv,B,0
d5e585b7ab7f53a2,7mbp__A,7mbv__C,train,7mbv,C,0
d5e585b7ab7f53a2,7mbp__A,7mbv__D,train,7mbv,D,0
3471dbfb89c75b54,7mbx__R,7mbx__R,train,7mbx,R,1
9639e03c4230bf6f,7mby__R,7mby__R,train,7mby,R,1
eb48a95708199a28,7mc0__A,7mc0__A,train,7mc0,A,1
eb48a95708199a28,7mc0__A,7mc0__B,train,7mc0,B,0
ca379241751cfa1c,7mde__A,7mde__A,train,7mde,A,1
ca379241751cfa1c,7mde__A,7mde__B,train,7mde,B,0
7bb7e8c656936324,7mdf__A,7mdf__A,train,7mdf,A,1
7bb7e8c656936324,7mdf__A,7mdf__B,train,7mdf,B,0
2c4cb52a0b730fe3,7mdj__C,7mdj__C,train,7mdj,C,1
2c4cb52a0b730fe3,7mdj__C,7mdj__D,train,7mdj,D,0
2c4cb52a0b730fe3,7mdj__C,7mdj__E,train,7mdj,E,0
2c4cb52a0b730fe3,7mdj__C,7mdj__F,train,7mdj,F,0
482d78ee2d515547,7mfi__A,7mfi__A,test,7mfi,A,1
27654810ed0f5148,7mfi__B,7mfi__B,test,7mfi,B,1
5817302a9d4e5f08,7mgl__A,7mgl__A,test,7mgl,A,1
5817302a9d4e5f08,7mgl__A,7mgl__B,test,7mgl,B,0
5817302a9d4e5f08,7mgl__A,7mgl__C,test,7mgl,C,0
5817302a9d4e5f08,7mgl__A,7mgl__D,test,7mgl,D,0
ba143481dd6ff787,7mh3__M,7mh3__M,train,7mh3,M,1
ba143481dd6ff787,7mh3__M,7mh8__M,train,7mh8,M,0
ba143481dd6ff787,7mh3__M,7mh9__M,train,7mh9,M,0
a84affec3cca98cf,7mh4__M,7mh4__M,train,7mh4,M,1
2c4e76e88bebff37,7mh6__A,7mh6__A,test,7mh6,A,1
2c4e76e88bebff37,7mh6__A,7mh6__B,test,7mh6,B,0
2c4e76e88bebff37,7mh6__A,7ssu__A,test,7ssu,A,0
2c4e76e88bebff37,7mh6__A,7sv9__A,test,7sv9,A,0
4791873c8b675f15,7mha__M,7mha__M,train,7mha,M,1
32bfacabc44cb7dd,7mhr__C,7mhr__C,train,7mhr,C,1
32bfacabc44cb7dd,7mhr__C,7mhr__D,train,7mhr,D,0
32bfacabc44cb7dd,7mhr__C,7mhr__E,train,7mhr,E,0
32bfacabc44cb7dd,7mhr__C,7mhr__F,train,7mhr,F,0
32bfacabc44cb7dd,7mhr__C,7mhx__C,train,7mhx,C,0
32bfacabc44cb7dd,7mhr__C,7mhx__D,train,7mhx,D,0
32bfacabc44cb7dd,7mhr__C,7mhx__E,train,7mhx,E,0
32bfacabc44cb7dd,7mhr__C,7mhx__F,train,7mhx,F,0
9ed04077e18025a0,7mij__A,7mij__A,train,7mij,A,1
9ed04077e18025a0,7mij__A,7mij__B,train,7mij,B,0
9ed04077e18025a0,7mij__A,7mij__C,train,7mij,C,0
9ed04077e18025a0,7mij__A,7mij__D,train,7mij,D,0
740ece7c6ff6ea2a,7mik__A,7mik__A,train,7mik,A,1
740ece7c6ff6ea2a,7mik__A,7mik__B,train,7mik,B,0
740ece7c6ff6ea2a,7mik__A,7mik__C,train,7mik,C,0
740ece7c6ff6ea2a,7mik__A,7mik__D,train,7mik,D,0
740ece7c6ff6ea2a,7mik__A,7mim__A,train,7mim,A,0
740ece7c6ff6ea2a,7mik__A,7mim__B,train,7mim,B,0
740ece7c6ff6ea2a,7mik__A,7mim__C,train,7mim,C,0
740ece7c6ff6ea2a,7mik__A,7mim__D,train,7mim,D,0
740ece7c6ff6ea2a,7mik__A,7min__A,train,7min,A,0
740ece7c6ff6ea2a,7mik__A,7min__B,train,7min,B,0
740ece7c6ff6ea2a,7mik__A,7min__C,train,7min,C,0
740ece7c6ff6ea2a,7mik__A,7min__D,train,7min,D,0
2b4a423baaf8f553,7mio__A,7mio__A,train,7mio,A,1
2b4a423baaf8f553,7mio__A,7mio__B,train,7mio,B,0
2b4a423baaf8f553,7mio__A,7mio__C,train,7mio,C,0
2b4a423baaf8f553,7mio__A,7mio__D,train,7mio,D,0
7d90ad25432736a6,7mit__A,7mit__A,train,7mit,A,1
f362dafdad5918b1,7mit__B,7mit__B,train,7mit,B,1
f362dafdad5918b1,7mit__B,7mit__D,train,7mit,D,0
4602856587a2c922,7mit__C,7mit__C,train,7mit,C,1
b9d582e239467de3,7mit__E,7mit__E,train,7mit,E,1
c223b62361bd9b6c,7mix__A,7mix__A,train,7mix,A,1
c223b62361bd9b6c,7mix__A,7miy__A,train,7miy,A,0
6b0e799422cdc490,7mjt__C,7mjt__C,train,7mjt,C,1
6b0e799422cdc490,7mjt__C,7mjt__D,train,7mjt,D,0
6b0e799422cdc490,7mjt__C,7mjt__E,train,7mjt,E,0
6b0e799422cdc490,7mjt__C,7mjt__F,train,7mjt,F,0
6b0e799422cdc490,7mjt__C,7mk6__C,train,7mk6,C,0
6b0e799422cdc490,7mjt__C,7mk6__D,train,7mk6,D,0
6b0e799422cdc490,7mjt__C,7mk6__E,train,7mk6,E,0
6b0e799422cdc490,7mjt__C,7mk6__F,train,7mk6,F,0
6b0e799422cdc490,7mjt__C,7mub__C,train,7mub,C,0
6b0e799422cdc490,7mjt__C,7mub__D,train,7mub,D,0
6b0e799422cdc490,7mjt__C,7mub__E,train,7mub,E,0
6b0e799422cdc490,7mjt__C,7mub__F,train,7mub,F,0
f987e98d8084d5e7,7mtr__A,7mtr__A,train,7mtr,A,1
a7fe4d8514fe5bca,7mtr__B,7mtr__B,train,7mtr,B,1
78d15d47e1bcb67d,7mts__A,7mts__A,train,7mts,A,1
e363fa17ce12ed2b,7mts__B,7mts__B,train,7mts,B,1
4b74770cf4ec8180,7mxo__A,7mxo__A,train,7mxo,A,1
daad008a7d2e6a76,7mxo__B,7mxo__B,train,7mxo,B,1
ee2e7c8a47d3a58c,7mxy__A,7mxy__A,test,7mxy,A,1
31cc97a85b55caec,7mxy__E,7mxy__E,test,7mxy,E,1
c2d150a89d941000,7mz5__A,7mz5__A,train,7mz5,A,1
c2d150a89d941000,7mz5__A,7mz5__B,train,7mz5,B,0
c2d150a89d941000,7mz5__A,7mz5__C,train,7mz5,C,0
c2d150a89d941000,7mz5__A,7mz5__D,train,7mz5,D,0
9aeed953e678f401,7mz7__A,7mz7__A,train,7mz7,A,1
9aeed953e678f401,7mz7__A,7mz7__B,train,7mz7,B,0
9aeed953e678f401,7mz7__A,7mz7__C,train,7mz7,C,0
9aeed953e678f401,7mz7__A,7mz7__D,train,7mz7,D,0
a877aeaf1588c493,7mz9__A,7mz9__A,train,7mz9,A,1
a877aeaf1588c493,7mz9__A,7mze__C,train,7mze,C,0
4af91112ac3eaacf,7mz9__B,7mz9__B,train,7mz9,B,1
6113d57ca028195c,7mza__A,7mza__A,train,7mza,A,1
0a3f2f937484703e,7mza__B,7mza__B,train,7mza,B,1
dbb2be41fc49db25,7mzc__A,7mzc__A,train,7mzc,A,1
dbb2be41fc49db25,7mzc__A,7mzc__B,train,7mzc,B,0
dbb2be41fc49db25,7mzc__A,7mzc__C,train,7mzc,C,0
dbb2be41fc49db25,7mzc__A,7mzc__D,train,7mzc,D,0
9c4f72080f4ef39e,7mze__B,7mze__B,train,7mze,B,1
9c4f72080f4ef39e,7mze__B,7mze__D,train,7mze,D,0
1429ff80a0c8d99b,7n0l__A,7n0l__A,test,7n0l,A,1
1429ff80a0c8d99b,7n0l__A,7n0l__B,test,7n0l,B,0
